question_id,explanation
2017_nrs_17_pm081,"社会福祉士及び介護福祉士法に基づき、介護福祉士が一定の条件を満たす場合に行うことができる医療行為は喀痰吸引である。平成24年の法改正により、一定の研修を修了した介護福祉士は喀痰吸引と経管栄養の実施が可能となった。摘便、創処置、血糖測定、インスリン注射は医療職が行う医行為である。"
2017_nrs_17_pm082,"精神障害者のリカバリ（回復）について正しいのはストレングスモデルが適用されることである。リカバリは当事者の強み（ストレングス）に着目し、その人らしい生活の実現を目指す。直線的な過程ではなく行きつ戻りつしながら進む。疾患の寛解前からも始められ、支援者や仲間との協働が重要である。病識の獲得だけが目標ではない。"
2017_nrs_17_pm083,"健常な成人の心臓で右心室と左心室で等しいのは、単位時間当たりの収縮の回数と1回拍出量である。両心室は同時に収縮するため収縮回数は同じであり、1回拍出量も等しい（でなければ血液が偏在する）。左心室は体循環を担うため収縮時の内圧が高く壁が厚い。拡張時の内圧も左心室の方が高い。"
2017_nrs_17_pm084,"難病法において国が行うのは、難病の治療方法に関する調査及び研究の推進と、難病に関する施策の総合的な推進のための基本方針の策定である。特定医療費の支給は都道府県、医療機関の指定は都道府県知事、診断書作成医師の指定も都道府県が行う。"
2017_nrs_17_pm085,"急性期の患者の特徴として適切なのは、身体の恒常性が崩れやすいことと生命の危機状態になりやすいことである。急性期は疾患の発症や外傷直後の時期であり、バイタルサインの変動が大きく生体の恒常性維持が困難となる。症状は急速に変化し、エネルギー消費量は増大する。セルフマネジメントは慢性期の特徴である。"
2017_nrs_17_pm086,"甲状腺ホルモンの分泌亢進（バセドウ病など）でみられる身体所見は眼球突出と手指振戦である。甲状腺機能亢進症では代謝亢進により頻脈（徐脈ではない）、下痢（便秘ではない）、発汗（皮膚湿潤）、手指の細かい振戦、眼球突出が特徴的である。"
2017_nrs_17_pm087,"下部尿路症状のうち蓄尿症状は尿失禁と尿意切迫感である。蓄尿症状とは膀胱に尿を貯める過程で生じる症状であり、頻尿、尿意切迫感、尿失禁が含まれる。残尿感、腹圧排尿、尿線途絶は排尿症状または排尿後症状に分類される。"
2017_nrs_17_pm088,"妊娠の成立の機序で正しいのは、排卵後の卵子が卵管采によって卵管に取り込まれることと、受精は精子と卵子との融合であることである。排卵は成熟卵胞（グラーフ卵胞）から起こる（原始卵胞からではない）。受精卵は卵管内で2細胞期になり、着床は排卵後約7日目に起こる。"
2017_nrs_17_pm089,"左腋窩リンパ節郭清術後で左上肢のリンパ浮腫がある患者のスキンケアとして適切なのは、皮膚の露出を少なくすることと保湿クリームを塗布することである。リンパ浮腫の上肢は感染リスクが高いため、皮膚を保護して外傷を防ぐ。保湿により皮膚のバリア機能を維持する。指圧や強い摩擦は避け、ナイロンタオルやアルカリ性石けんは皮膚刺激が強いため不適切である。"
2017_nrs_17_pm090,"出生体重3,200gの新生児が日齢3で3,100gの場合、体重減少率は(3200-3100)/3200×100=3.125%、四捨五入して約3.1%である。生理的体重減少の正常範囲は出生体重の5〜10%以内であり、3.1%は正常範囲内である。生後3〜5日をピークに減少し、7〜10日で出生体重に戻る。"
2017_nrs_17_pm091,"COPD急性増悪で入院した患者のアセスメントとして、I型呼吸不全が適切である。COPDの急性増悪では低酸素血症が主体のI型呼吸不全を呈することがある。ただしCOPDの進行例ではII型呼吸不全（PaCO2上昇）を伴うこともある。入院時の血液ガス分析結果と臨床所見を総合的に判断する。"
2017_nrs_17_pm092,"COPD患者の呼吸機能検査では、1秒率（FEV1/FVC）の低下を伴う閉塞性換気障害のパターン（図のA）が考えられる。COPDは気流閉塞を特徴とする疾患であり、1秒量は低下するが肺活量は比較的保たれるため、1秒率が低下する閉塞性パターンを示す。拘束性や混合性のパターンは他の疾患で見られる。"
2017_nrs_17_pm093,"COPD退院前の指導として、習慣的に腹式呼吸をすることが適切である。腹式呼吸（横隔膜呼吸）は効率的な換気を可能にし、呼吸困難を軽減する。入浴時は肩まで浸かると水圧で呼吸が制限されるため半身浴が望ましい。前傾姿勢は呼吸困難時に有効だが常時維持する必要はない。仰臥位は横隔膜の運動を制限するため呼吸困難時には不適切である。"
2017_nrs_17_pm094,"くも膜下出血術後でICU入室から24時間以内に注意すべきは瞳孔散大である。瞳孔散大は脳ヘルニアの徴候であり、術後の再出血や脳浮腫による頭蓋内圧亢進を示す重篤な所見である。クスマウル呼吸は糖尿病性ケトアシドーシス、膝蓋腱反射の低下は末梢神経障害、企図振戦は小脳障害に関連し、術直後の最重要観察項目ではない。"
2017_nrs_17_pm095,"脳血管内治療（コイル塞栓術）後6日目からの症状悪化は脳血管攣縮が最も考えられる。くも膜下出血後の脳血管攣縮は発症後4〜14日をピークに起こり、脳梗塞を引き起こす重篤な合併症である。けいれん発作やせん妄は血管攣縮による脳虚血の結果起こりうるが、原因としては血管攣縮が最も疑われる。"
2017_nrs_17_pm096,"脳梗塞後の左片麻痺（左上肢挙上可能だが維持困難、左膝屈曲可能だが下肢挙上困難）がある患者に対して、まず日常生活動作（ADL）の自立度をアセスメントすることが最も適切である。麻痺の程度を正確に評価し、それに基づいた個別のリハビリテーション計画を立てることが重要である。画一的に杖の使用や全介助を行うのではなく、まず評価を行う。"
2017_nrs_17_pm097,"日中はテレビばかり見て過ごしているが、着替えや食事は介助があればでき、トイレに行きたいと訴えることができる認知症高齢者の状態はランクIIbに該当する。ランクIIは日常生活に支障を来すような症状が見られるが、誰かが注意すれば自立できる状態であり、bは家庭外でも家庭内でも上記の状態がみられることを示す。"
