question_id,department,exam_year,exam_number,category,subcategory,subtopic,difficulty,question_text,choice_a,choice_b,choice_c,choice_d,choice_e,correct_answer,explanation,has_image,image_url,is_multi_select,source,created_at
2017_nrs_17_pm077,nursing,2017,77,11.人々の健康を支える職種やサービス提供体制に関する法や施策,C.サービスの提供体制,医療法,3,"平成24年（2012年）の医療法の改正によって、医療計画には【①】疾病・【②】事業及び在宅医療の医療体制に関する事項を定めることとされている。,,
①と②に入る数字の組合せで正しいのはどれか。",【①】4 -- 【②】4,【①】4 -- 【②】5,【①】5 -- 【②】4,【①】5 -- 【②】5,【①】6 -- 【②】6,D,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm078,nursing,2017,78,3.高齢者の健康,B.老年期における身体機能の変化,生殖器系,3,筋骨格系の加齢に伴う変化が発症の一因となるのはどれか。,肺結核,骨盤臓器脱,前立腺肥大症,加齢黄斑変性,慢性閉塞性肺疾患〈COPD〉,B,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm079,nursing,2017,79,4.老年看護の基本,B.老年看護の倫理,高齢者虐待,3,平成25年度（2013年度）の「高齢者虐待の防止、高齢者の養護者に対する支援等に関する法律に基づく対応状況等に関する調査結果」における養介護施設従事者等による虐待で最も多いのはどれか。,性的虐待,介護等放棄,身体的虐待,心理的虐待,経済的虐待,C,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm080,nursing,2017,80,7.高齢者に特有な症候・疾患・障害と看護,E.認知機能が低下した高齢者の看護,認知症の症状,3,"Aさん（66歳、女性）は、4年前に前頭側頭型認知症と診断され、介護老人福祉施設に入所している。時々、隣の席の人のおやつを食べるため、トラブルになることがある。,,
この状況で考えられるAさんの症状はどれか。",脱抑制,記憶障害,常同行動,自発性の低下,物盗られ妄想,A,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm081,nursing,2017,81,11.人々の健康を支える職種やサービス提供体制に関する法や施策,B.医療や社会福祉の関連職に関する法,社会福祉士及び介護福祉士法、精神保健福祉士法,3,社会福祉士及び介護福祉士法に基づき、介護福祉士が一定の条件を満たす場合に行うことができる医療行為はどれか。,摘便,創処置,血糖測定,喀痰吸引,インスリン注射,D,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm082,nursing,2017,82,3.精神看護の対象の理解と支援のための概念,C.生きる力と強さに着目した援助,リカバリ＜回復＞,3,精神障害者のリカバリ〈回復〉について正しいのはどれか。,ストレングスモデルが適用される。,目標に向かう直線的な過程である。,精神疾患が寛解した時点から始まる。,精神障害者が1人で達成を目指すものである。,精神障害者が病識を獲得するまでの過程である。,A,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm083,nursing,2017,83,6.循環器系,A.心臓の構造と機能,心周期,3,健常な成人の心臓について、右心室と左心室で等しいのはどれか。2つ選べ。,単位時間当たりの収縮の回数,拡張時の内圧,収縮時の内圧,心室壁の厚さ,1回拍出量,A,E,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm084,nursing,2017,84,9.保健活動の基盤と制度,E.その他の保健活動の基盤となる法や施策,難病の患者に対する医療等に関する法律＜難病法＞,3,難病の患者に対する医療等に関する法律〈難病法〉において国が行うとされているのはどれか。2つ選べ。,申請に基づく特定医療費の支給,難病の治療方法に関する調査及び研究の推進,指定難病に係る医療を実施する医療機関の指定,支給認定の申請に添付する診断書を作成する医師の指定,難病に関する施策の総合的な推進のための基本的な方針の策定,B,E,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm085,nursing,2017,85,3.急性期にある患者と家族の看護,A.急性期にある患者と家族の特徴,身体的特徴心理的特徴,3,急性期の患者の特徴で適切なのはどれか。2つ選べ。,症状の変化が乏しい。,エネルギー消費量が少ない。,身体の恒常性が崩れやすい。,生命の危機状態になりやすい。,セルフマネジメントが必要となる。,C,D,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm086,nursing,2017,86,15.内分泌機能障害のある患者の看護,A.原因と障害の程度のアセスメントと看護,甲状腺機能障害,3,甲状腺ホルモンの分泌が亢進した状態の身体所見について正しいのはどれか。2つ選べ。,徐脈,便秘,眼球突出,皮膚乾燥,手指振戦,C,E,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm087,nursing,2017,87,15.排泄機能,A.泌尿器系の疾患の病態と診断・治療,排尿障害（過活動膀脱、腹圧性尿失禁、夜尿症）,3,下部尿路症状のうち蓄尿症状はどれか。2つ選べ。,尿失禁,残尿感,腹圧排尿,尿線途絶,尿意切迫感,A,E,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm088,nursing,2017,88,4.妊娠期の看護,A.正常な妊娠経過と妊娠期の異常,妊娠の成立,3,妊娠の成立の機序で正しいのはどれか。2つ選べ。,原始卵胞から卵子が排出される。,排卵後の卵子は卵管采によって卵管に取り込まれる。,受精は精子と卵子との融合である。,受精卵は子宮内で2細胞期になる。,着床は排卵後3日目に起こる。,B,C,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm089,nursing,2017,89,21.性・生殖・乳腺機能障害のある患者の看護,C.治療を受ける患者への看護,乳癌手術,3,"Aさん（65歳、女性）は、5年前に乳癌の左胸筋温存乳房切除術と左腋窩リンパ節郭清術を受けた。1年前に大腿骨転移のため日常生活動作〈ADL〉に一部介助が必要となり、訪問看護を利用し在宅で療養している。Aさんの左上腕内側の皮膚をつまむと健側より厚みがある。,,
訪問看護師がAさんに指導する左上腕のケア方法で正しいのはどれか。2つ選べ。",指圧する。,皮膚の露出は少なくする。,保湿クリームを塗布する。,ナイロン製タオルで洗う。,アルカリ性石けんで洗浄する。,B,C,,false,,true,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm090,nursing,2017,90,7.早期新生児期の看護,B.早期新生児期のアセスメント,生理的体重減少,3,"出生体重3,200gの新生児。日齢3の体重は3,100gである。,,
このときの体重減少率を求めよ。,,
ただし、小数点以下の数値が得られた場合には、小数点以下第2位を四捨五入すること。,,
システムの都合上選択肢を表示できません。各自で0～9の数字を組合せて回答してください。,,
解答：①．②％",X,X,,,,A,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm091,nursing,2017,91,10.呼吸機能障害のある患者の看護,A.原因と障害の程度のアセスメントと看護,酸素化障害,3,入院時のAさんの身体状況のアセスメントで適切なのはどれか。,水様性の気道分泌物が貯留している。,呼吸性アシドーシスである。,栄養状態は良好である。,&#x2160;型呼吸不全である。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm092,nursing,2017,92,10.呼吸機能障害のある患者の看護,B.検査・処置を受ける患者への看護,呼吸機能検査,3,"Aさんは入院後に呼吸機能検査を受けることになった。換気障害の分類を図に示す。,,
Aさんの呼吸機能検査の結果で考えられるのはどれか。",A,B,C,D,,A,,true,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm093,nursing,2017,93,10.呼吸機能障害のある患者の看護,D.病期や機能障害に応じた看護,慢性閉塞性肺疾患＜COPD＞、肺気腫,3,"入院後18日。Aさんは2日後に自宅へ退院することとなった。Aさんは「病院に来る前は、息苦しくて死ぬかと思った。あのような思いはもうしたくない。家に帰ってまた息苦しくならないか不安だ」と言う。,,
Aさんが症状を自己管理できるように指導する内容で適切なのはどれか。",習慣的に腹式呼吸をする。,入浴時は肩まで湯に浸かる。,動作時は前傾姿勢を保持する。,息苦しくなったら仰臥位を保持する。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm094,nursing,2017,94,17.脳・神経機能障害のある患者の看護,A.原因と障害の程度のアセスメントと看護,生命維持活動調節機能障害,3,ICU入室から24時間以内に注意すべきAさんの症状や徴候はどれか。,Kussmaul〈クスマウル〉呼吸,膝蓋腱反射の低下,企図振戦,瞳孔散大,,D,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm095,nursing,2017,95,17.脳・神経機能障害のある患者の看護,D.病期や機能障害に応じた看護,脳血管障害,3,"Aさんは脳血管造影で右中大脳動脈に動脈瘤が確認され、脳血管内治療（コイル塞栓術）が実施された。その後、Aさんは意識清明で問題なく経過していたが、手術後6日から刺激に対する反応が鈍くなり、閉眼していることが多くなった。意識レベルはジャパン・コーマ・スケール〈JCS〉Ⅱ-10。左上肢はBarré〈バレー〉徴候陽性を示した。,,
Aさんに生じていることとして最も考えられるのはどれか。",けいれん発作,脳血管攣縮,せん妄,再出血,水頭症,B,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm096,nursing,2017,96,7.リハビリテーションの特徴と看護,B.機能障害のアセスメント,生活機能障害と日常生活動作＜ADL＞,3,"手術後14日、頭部CTで右大脳半球に小範囲の脳梗塞が認められた。Aさんは、左上肢の挙上はできるが維持が困難であり、左膝の屈曲はできるが左下肢の挙上は困難である。意識は清明であるが、Aさんは左片麻痺があるため動こうとしない。,,
Aさんへの看護で最も適切なのはどれか。",日常生活動作〈ADL〉の自立度をアセスメントする。,歩行訓練のときは杖の使用を勧める。,左上肢の筋力増強運動を指導する。,車椅子への移乗は全介助で行う。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm097,nursing,2017,97,2.高齢者の生活,A.高齢者の機能と評価,認知症高齢者の日常生活自立度判定基準,3,Aさんの状態に該当する認知症高齢者の日常生活自立度判定基準のランクはどれか。,ランク&#x2161;a,ランク&#x2161;b,ランク&#x2162;a,ランク&#x2162;b,ランクM,B,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm098,nursing,2017,98,7.高齢者に特有な症候・疾患・障害と看護,E.認知機能が低下した高齢者の看護,認知症看護の基本的視点,3,"その後、Aさんは、コンロの火を消し忘れることや、買い物に行って自宅に戻れないことが何度もあり、在宅での生活が困難になったため、介護老人福祉施設に入所した。Aさんは自分の思い通りにならないときに、大声を出して暴れることがあった。時折落ち着かない様子で施設内を徘徊することがあったが、看護師が話しかけると、立ち止まり「散歩しています」と笑顔で話していた。ある日、Aさんがエレベーター前に1人で立っていたため、看護師がどこへ行くのか尋ねると、Aさんは「家に帰ります」と言った。,,
このときの看護師の対応として最も適切なのはどれか。",「一緒に出かけましょう」としばらく周囲を歩く。,「トイレに行きましょう」とトイレに誘導する。,「転んだら危ないですよ」と車椅子に誘導する。,「入所中なので家には帰れません」と説明する。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
2017_nrs_17_pm099,nursing,2017,99,5.高齢者の生活を支える看護,E.高齢者の清潔と衣生活の特徴と援助,身体機能・認知機能に応じた清潔と衣生活の支援,3,"普段は入浴を楽しみにしていたAさんが、1週前に浴室で誤って冷たい水をかぶってしまい、それ以来「お風呂に入ると寒いから嫌だ」と言って、入浴を拒否するようになった。この日も「お風呂は寒い」と言って入浴を拒否している。看護師が浴室と脱衣室の室温を確認すると26℃～28℃にあたためられていた。また、施設内の温度は一定に設定されており、浴室から部屋まで移動する間も寒さを感じることはなかった。,,
Aさんへの対応として適切なのはどれか。",入浴の必要性を説明する。,特殊浴槽での入浴を勧める。,一緒に湯の温度を確認する。,今日は入浴しなくてよいと伝える。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.682Z
